attribute,attribute_type,model,disease,auroc_baseline,auroc_residualized,auroc_drop,log_or,abs_log_or,odds_ratio,erank,norm_erank,log_erank,abs_log_or_z,log_erank_z,interaction_z,predicted_drop,residual
cancer_history,comorbidity,BiomedCLIP,Pneumonia,0.770744,0.770018,0.000726,0.030654731384137233,0.030654731384137233,1.0311294257891466,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.8822929850788569,-0.4496354519052032,0.3967102050587225,-0.0006275953104288084,0.0013535953104288085
cancer_history,comorbidity,BiomedCLIP,Pneumothorax,0.699315,0.698455,0.00086,0.3380976529740728,0.3380976529740728,1.402277433281242,27.991858015520755,0.054671597686563975,3.3319136827290285,0.6915176977747067,-0.4496354519052032,-0.310930872539376,0.008632238434350827,-0.007772238434350827
cancer_history,comorbidity,BiomedCLIP,Support Devices,0.762927,0.760949,0.001977,-0.07871227335586245,0.07871227335586245,0.924305833604337,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.6362848071847376,-0.4496354519052032,0.28609620681892456,0.0008198436045398958,0.0011571563954601042
depression,comorbidity,BiomedCLIP,Atelectasis,0.707465,0.711076,-0.00361,-0.04512228221530998,0.04512228221530998,0.9558805874903858,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.8082331045160643,-0.4496354519052032,0.3634102571938259,-0.00019184901092710125,-0.0034181509890728987
depression,comorbidity,BiomedCLIP,Cardiomegaly,0.846561,0.846571,-9e-06,0.03699616390576443,0.03699616390576443,1.0376890401575767,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.8498309781621928,-0.4496354519052032,0.38211413590899845,-0.00043659852133269214,0.00042759852133269214
depression,comorbidity,BiomedCLIP,Consolidation,0.899835,0.899957,-0.000122,-0.0895542427250649,0.0895542427250649,0.9143386675582026,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.5807844003834365,-0.4496354519052032,0.26114125632589896,0.001146391483104209,-0.001268391483104209
depression,comorbidity,BiomedCLIP,Edema,0.889124,0.888881,0.000243,0.0532519426306497,0.0532519426306497,1.0546953343658008,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.7666170987109328,-0.4496354519052032,0.344698225617146,5.300718370654465e-05,0.00018999281629345535
depression,comorbidity,BiomedCLIP,Enlarged Cardiomediastinum,0.796689,0.796584,0.000104,-0.037221085160823286,0.037221085160823286,0.9634631044055462,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.8486795986730121,-0.4496354519052032,0.3815964348720663,-0.0004298241470301681,0.0005338241470301681
depression,comorbidity,BiomedCLIP,Lung Opacity,0.75718,0.756927,0.000252,0.06535361034041848,0.06535361034041848,1.0675364495768784,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.7046682536261819,-0.4496354519052032,0.31684382866245864,0.00041749575429230953,-0.00016549575429230953
depression,comorbidity,BiomedCLIP,Pleural Effusion,0.890088,0.890246,-0.000158,-0.0820892552302567,0.0820892552302567,0.9211897340250917,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.6189979230950357,-0.4496354519052032,0.2783234108792186,0.0009215544865283682,-0.001079554486528368
depression,comorbidity,BiomedCLIP,Pneumonia,0.770744,0.770564,0.000181,-0.0021398064294344057,0.0021398064294344057,0.997862481324269,27.991858015520755,0.054671597686563975,3.3319136827290285,-1.0282618474693062,-0.4496354519052032,0.4623429804637406,-0.0014864326613098118,0.0016674326613098118
depression,comorbidity,BiomedCLIP,Pneumothorax,0.699315,0.69866,0.000656,-0.29225452455402834,0.29225452455402834,0.7465784892315832,27.991858015520755,0.054671597686563975,3.3319136827290285,0.45684517752353426,-0.4496354519052032,-0.2054137878465071,0.007251495155842735,-0.006595495155842734
depression,comorbidity,BiomedCLIP,Support Devices,0.762927,0.763214,-0.000287,0.10329664827026998,0.10329664827026998,1.1088202899136728,27.991858015520755,0.054671597686563975,3.3319136827290285,-0.5104365629920232,-0.4496354519052032,0.22951037466985708,0.0015602972251647302,-0.00184729722516473
sex,demographic,XRV-DenseNet-nih,Atelectasis,0.669331,0.666603,0.002728,0.07882910554079287,0.07882910554079287,1.082019395149886,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.6356867392903989,-2.027145523905142,1.288629528158387,0.0009488106460746426,0.0017791893539253574
sex,demographic,XRV-DenseNet-nih,Cardiomegaly,0.808379,0.808254,0.000124,-0.09405993699740053,0.09405993699740053,0.9102282042602499,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.5577195994675384,-2.027145523905142,1.130578789654789,0.0014036517725716604,-0.0012796517725716604
sex,demographic,XRV-DenseNet-nih,Consolidation,0.771548,0.767175,0.004373,0.2747962991139378,0.2747962991139378,1.316262523714864,5.57976418635722,0.005448988463239473,1.7191465149907603,0.3674759327896209,-2.027145523905142,-0.7449271922973467,0.006801015060207206,-0.002428015060207206
sex,demographic,XRV-DenseNet-nih,Edema,0.829618,0.829518,9.9e-05,0.014493927574757521,0.014493927574757521,1.0145994738532362,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.9650206847350099,-2.027145523905142,1.9562373615364503,-0.0009724426290879992,0.001071442629087999
sex,demographic,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.766096,0.767047,-0.00095,0.03783150514632934,0.03783150514632934,1.0385562267556403,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.8455548381833298,-2.027145523905142,1.7140627054396735,-0.0002755082494642156,-0.0006744917505357844
sex,demographic,XRV-DenseNet-nih,Lung Opacity,0.674079,0.673747,0.000332,0.05034743655566229,0.05034743655566229,1.0516364098427677,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.7814853632511884,-2.027145523905142,1.5841845561120305,9.82573166244758e-05,0.0002337426833755242
sex,demographic,XRV-DenseNet-nih,Pleural Effusion,0.796819,0.797367,-0.000548,0.04215680520892045,0.04215680520892045,1.0430580228593347,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.8234134813101588,-2.027145523905142,1.6691789529610386,-0.00014634101663707575,-0.00040165898336292423
sex,demographic,XRV-DenseNet-nih,Pneumonia,0.692807,0.692197,0.00061,0.14219674375050403,0.14219674375050403,1.1528034330980725,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.3113056624846683,-2.027145523905142,0.6310618802721202,0.0028411701031978084,-0.0022311701031978086
sex,demographic,XRV-DenseNet-nih,Pneumothorax,0.635648,0.640061,-0.004413,0.14289913844303473,0.14289913844303473,1.1536134405501774,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.3077100803682621,-2.027145523905142,0.623773112079014,0.002862145845336796,-0.0072751458453367964
sex,demographic,XRV-DenseNet-nih,Support Devices,0.675283,0.6741,0.001183,0.03434955381642698,0.03434955381642698,1.0349463129400267,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.8633790644554362,-2.027145523905142,1.7501950059442466,-0.000379490403676388,0.001562490403676388
age,demographic,XRV-DenseNet-nih,Atelectasis,0.669331,0.650694,0.018637,0.008299791598117607,0.008299791598117607,1.0083343303571106,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.9967286756709202,-2.027145523905142,2.0205140734342057,-0.0011574192532018681,0.01979441925320187
age,demographic,XRV-DenseNet-nih,Cardiomegaly,0.808379,0.783916,0.024463,0.5927949816694053,0.5927949816694053,1.8090375828289462,5.57976418635722,0.005448988463239473,1.7191465149907603,1.995321911974907,-2.027145523905142,-4.044807882609782,0.01629746831754708,0.008165531682452917
age,demographic,XRV-DenseNet-nih,Consolidation,0.771548,0.765872,0.005677,0.04080488365008132,0.04080488365008132,1.0416488429960586,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.8303340133577917,-2.027145523905142,1.6832078785244398,-0.0001867136992781942,0.005863713699278194
age,demographic,XRV-DenseNet-nih,Edema,0.829618,0.819684,0.009934,0.3451058427560672,0.3451058427560672,1.4121393764816168,5.57976418635722,0.005448988463239473,1.7191465149907603,0.7273928575908079,-2.027145523905142,-1.4745311753857764,0.008900681918499666,0.0010333180815003343
age,demographic,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.766096,0.749185,0.016912,0.19777791051139573,0.19777791051139573,1.2186917051466384,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.026783795591830667,-2.027145523905142,0.054294651347169806,0.004501000728568887,0.012410999271431113
age,demographic,XRV-DenseNet-nih,Lung Opacity,0.674079,0.654523,0.019557,0.12523913534824602,0.12523913534824602,1.1334194613192998,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.3981122317206883,-2.027145523905142,0.80703142854448,0.0023347619185656973,0.017222238081434305
age,demographic,XRV-DenseNet-nih,Pleural Effusion,0.796819,0.77214,0.024679,0.6285128784075926,0.6285128784075926,1.8748204191976376,5.57976418635722,0.005448988463239473,1.7191465149907603,2.1781630298152987,-2.027145523905142,-4.415453436225745,0.01736411844986492,0.007314881550135079
age,demographic,XRV-DenseNet-nih,Pneumonia,0.692807,0.688284,0.004523,0.04667562312908584,0.04667562312908584,1.047782077677937,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.8002814999984796,-2.027145523905142,1.622287060586011,-1.1394724368097263e-05,0.004534394724368097
age,demographic,XRV-DenseNet-nih,Pneumothorax,0.635648,0.636273,-0.000625,-0.14034426449037196,0.14034426449037196,0.869058997740351,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.3207885662844478,-2.027145523905142,0.6502851062634663,0.002785849173681167,-0.003410849173681167
age,demographic,XRV-DenseNet-nih,Support Devices,0.675283,0.671576,0.003707,0.13402280687297669,0.13402280687297669,1.143418897156819,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.35314832099277804,-2.027145523905142,0.7158830381751262,0.0025970703199468337,0.001109929680053166
bmi,demographic,XRV-DenseNet-nih,Atelectasis,0.669331,0.67148,-0.002149,0.0614559170400696,0.0614559170400696,1.0633836183981034,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.7246206770641741,-2.027145523905142,1.468911562039754,0.00042999191637976136,-0.0025789919163797612
bmi,demographic,XRV-DenseNet-nih,Cardiomegaly,0.808379,0.797282,0.011097,0.41282593337506707,0.41282593337506707,1.5110819741011567,5.57976418635722,0.005448988463239473,1.7191465149907603,1.0740542850480543,-2.027145523905142,-2.1772643363663007,0.010923019463982983,0.00017398053601701616
bmi,demographic,XRV-DenseNet-nih,Consolidation,0.771548,0.762358,0.009191,-0.3136121607888581,0.3136121607888581,0.7308024070321975,5.57976418635722,0.005448988463239473,1.7191465149907603,0.5661756376071396,-2.027145523905142,-1.1477204095194529,0.007960180290317725,0.001230819709682274
bmi,demographic,XRV-DenseNet-nih,Edema,0.829618,0.829937,-0.000319,-0.08050155155657943,0.08050155155657943,0.922653472033581,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.6271254317392969,-2.027145523905142,1.2712745118773954,0.0009987552096392131,-0.0013177552096392132
bmi,demographic,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.766096,0.764208,0.001889,0.21374404165358352,0.21374404165358352,1.2383056595574162,5.57976418635722,0.005448988463239473,1.7191465149907603,0.05494736811644019,-2.027145523905142,-0.11138631132760983,0.004977800245075997,-0.003088800245075997
bmi,demographic,XRV-DenseNet-nih,Lung Opacity,0.674079,0.673446,0.000634,-0.21909007462266278,0.21909007462266278,0.8032493625117395,5.57976418635722,0.005448988463239473,1.7191465149907603,0.08231389115789871,-2.027145523905142,-0.1668622360159494,0.00513744981278829,-0.00450344981278829
bmi,demographic,XRV-DenseNet-nih,Pleural Effusion,0.796819,0.796761,5.8e-05,-0.3876713051769026,0.3876713051769026,0.678635370541208,5.57976418635722,0.005448988463239473,1.7191465149907603,0.9452868950663667,-2.027145523905142,-1.9162340981399748,0.010171822166654668,-0.010113822166654667
bmi,demographic,XRV-DenseNet-nih,Pneumonia,0.692807,0.688099,0.004707,-0.2359354690025975,0.2359354690025975,0.7898316409118782,5.57976418635722,0.005448988463239473,1.7191465149907603,0.16854603302969423,-2.027145523905142,-0.34166733642811287,0.005640506929393176,-0.0009335069293931759
bmi,demographic,XRV-DenseNet-nih,Pneumothorax,0.635648,0.60632,0.029328,-0.7350128476946501,0.7350128476946501,0.4794992984747483,5.57976418635722,0.005448988463239473,1.7191465149907603,2.723339963864557,-2.027145523905142,-5.520606417820027,0.02054454665829394,0.00878345334170606
bmi,demographic,XRV-DenseNet-nih,Support Devices,0.675283,0.676735,-0.001453,-0.013001583561832656,0.013001583561832656,0.9870825719127634,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.9726600440602713,-2.027145523905142,1.971723454598157,-0.0010170087733522605,-0.0004359912266477396
hypertension,comorbidity,XRV-DenseNet-nih,Atelectasis,0.659998,0.661058,-0.00106,0.045627794621065684,0.045627794621065684,1.046684756749229,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.805645369464696,-2.027145523905142,1.6331604045652628,-4.2686220194924906e-05,-0.001017313779805075
hypertension,comorbidity,XRV-DenseNet-nih,Cardiomegaly,0.804893,0.798952,0.005941,0.16647847318508738,0.16647847318508738,1.1811381094552313,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.18700667070863486,-2.027145523905142,0.379089735467412,0.0035662998638931955,0.0023747001361068046
hypertension,comorbidity,XRV-DenseNet-nih,Consolidation,0.791057,0.791064,-7e-06,-0.13812763651229581,0.13812763651229581,0.8709875148421855,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.33213555965078506,-2.027145523905142,0.6732871130758182,0.002719653603895936,-0.002726653603895936
hypertension,comorbidity,XRV-DenseNet-nih,Edema,0.8309,0.831149,-0.000249,0.012551356553314135,0.012551356553314135,1.0126304554152241,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.9749647712989121,-2.027145523905142,1.9763954721037902,-0.0010304539854746166,0.0007814539854746166
hypertension,comorbidity,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.767205,0.764726,0.002478,0.08466214264364157,0.08466214264364157,1.0883492977586409,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.6058272256659843,-2.027145523905142,1.2280999487686706,0.0011230037079778777,0.0013549962920221224
hypertension,comorbidity,XRV-DenseNet-nih,Lung Opacity,0.667383,0.666449,0.000935,-0.005900812194690836,0.005900812194690836,0.9941165634040734,5.57976418635722,0.005448988463239473,1.7191465149907603,-1.0090091321326713,-2.027145523905142,2.0454083457821564,-0.0012290604172057159,0.002164060417205716
hypertension,comorbidity,XRV-DenseNet-nih,Pleural Effusion,0.79445,0.79141,0.00304,0.06550317122546095,0.06550317122546095,1.0676961232132598,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.7039026464123302,-2.027145523905142,1.4269130989397392,0.000550855813938325,0.002489144186061675
hypertension,comorbidity,XRV-DenseNet-nih,Pneumonia,0.703264,0.703148,0.000116,-0.033175762767161325,0.033175762767161325,0.9673685172784546,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.8693877404178515,-2.027145523905142,1.7623754665260531,-0.00041454354208456546,0.0005305435420845655
hypertension,comorbidity,XRV-DenseNet-nih,Pneumothorax,0.630243,0.628278,0.001965,-0.25016915744711393,0.25016915744711393,0.7786690542608989,5.57976418635722,0.005448988463239473,1.7191465149907603,0.24140876414915619,-2.027145523905142,-0.48937069567643404,0.006065570190368517,-0.004100570190368517
hypertension,comorbidity,XRV-DenseNet-nih,Support Devices,0.679896,0.677981,0.001915,0.09625073545211042,0.09625073545211042,1.1010350979198535,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.5465048283023063,-2.027145523905142,1.1078448164855683,0.0014690759905407898,0.0004459240094592102
heart_failure,comorbidity,XRV-DenseNet-nih,Atelectasis,0.659998,0.645241,0.014758,0.008759625122182315,0.008759625122182315,1.0087981029065851,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.9943747723552586,-2.027145523905142,2.015742368864157,-0.001143687159935485,0.015901687159935486
heart_failure,comorbidity,XRV-DenseNet-nih,Cardiomegaly,0.804893,0.744977,0.059916,1.2062290063068948,1.2062290063068948,3.3408624970663596,5.57976418635722,0.005448988463239473,1.7191465149907603,5.135511369607037,-2.027145523905142,-10.410428885862869,0.034616561637739324,0.025299438362260673
heart_failure,comorbidity,XRV-DenseNet-nih,Consolidation,0.791057,0.787889,0.003167,0.09171856038707271,0.09171856038707271,1.096056305006163,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.569705185289001,-2.027145523905142,1.154875316304148,0.00133373081139306,0.0018332691886069402
heart_failure,comorbidity,XRV-DenseNet-nih,Edema,0.8309,0.799869,0.031031,0.7804684845514592,0.7804684845514592,2.1824944909837516,5.57976418635722,0.005448988463239473,1.7191465149907603,2.956028901736985,-2.027145523905142,-5.992300756690361,0.021901996718226215,0.009129003281773785
heart_failure,comorbidity,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.767205,0.744845,0.02236,0.18802634456707093,0.18802634456707093,1.2068653092748907,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.07670239049185967,-2.027145523905142,0.15548690755839764,0.004209787917773688,0.018150212082226315
heart_failure,comorbidity,XRV-DenseNet-nih,Lung Opacity,0.667383,0.655765,0.011618,0.14858080135864432,0.14858080135864432,1.1601865386357841,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.27862545631278984,-2.027145523905142,0.5648143466104996,0.003031818391991566,0.008586181608008434
heart_failure,comorbidity,XRV-DenseNet-nih,Pleural Effusion,0.79445,0.775884,0.018567,0.6017826732585939,0.6017826732585939,1.825369939848643,5.57976418635722,0.005448988463239473,1.7191465149907603,2.041330208292506,-2.027145523905142,-4.138073394552505,0.01656586940770955,0.0020011305922904496
heart_failure,comorbidity,XRV-DenseNet-nih,Pneumonia,0.703264,0.696796,0.006468,0.11642058625086535,0.11642058625086535,1.1234682880957179,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.44325468191909506,-2.027145523905142,0.898541744402291,0.0020714119618053424,0.004396588038194657
heart_failure,comorbidity,XRV-DenseNet-nih,Pneumothorax,0.630243,0.619878,0.010366,-0.45850531502576797,0.45850531502576797,0.6322279212078953,5.57976418635722,0.005448988463239473,1.7191465149907603,1.307888580065278,-2.027145523905142,-2.6512804808459802,0.012287151255926509,-0.0019211512559265086
heart_failure,comorbidity,XRV-DenseNet-nih,Support Devices,0.679896,0.674056,0.005839,0.2336490585502311,0.2336490585502311,1.2632011047837532,5.57976418635722,0.005448988463239473,1.7191465149907603,0.15684182082434137,-2.027145523905142,-0.31794119504519586,0.0055722274327188355,0.0002667725672811641
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Atelectasis,0.659998,0.646465,0.013533,0.12233463638918186,0.12233463638918186,1.1301322218764451,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.41298045983429293,-2.027145523905142,0.8371714906133741,0.00224802433091568,0.01128497566908432
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Cardiomegaly,0.804893,0.762447,0.042447,1.0003571010114702,1.0003571010114702,2.7192527029892704,5.57976418635722,0.005448988463239473,1.7191465149907603,4.081646144225433,-2.027145523905142,-8.274090711431267,0.028468570992223087,0.013978429007776912
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Consolidation,0.791057,0.779519,0.011537,0.2352860418770023,0.2352860418770023,1.2652706373636606,5.57976418635722,0.005448988463239473,1.7191465149907603,0.16522159367454195,-2.027145523905142,-0.3349282140698218,0.005621112967466345,0.005915887032533655
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Edema,0.8309,0.813701,0.017199,0.5411052036055591,0.5411052036055591,1.7179044475720608,5.57976418635722,0.005448988463239473,1.7191465149907603,1.7307201950431554,-2.027145523905142,-3.5084216965139667,0.014753846949933501,0.002445153050066498
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.767205,0.748626,0.018579,0.2115880239273556,0.2115880239273556,1.2356387266153546,5.57976418635722,0.005448988463239473,1.7191465149907603,0.043910640673142855,-2.027145523905142,-0.0890132586923686,0.0049134146904108505,0.013665585309589147
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Lung Opacity,0.667383,0.653751,0.013632,0.16001003170633654,0.16001003170633654,1.1735226433672992,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.220118840759664,-2.027145523905142,0.4462129227731416,0.0033731316040212975,0.010258868395978702
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Pleural Effusion,0.79445,0.769372,0.025078,0.7091316019844729,0.7091316019844729,2.032225711383964,5.57976418635722,0.005448988463239473,1.7191465149907603,2.59085299433672,-2.027145523905142,-5.252036050565916,0.01977165024830471,0.005306349751695291
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Pneumonia,0.703264,0.699422,0.003842,0.09790302867765717,0.09790302867765717,1.102855834534394,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.5380466835640111,-2.027145523905142,1.0906989262387914,0.0015184187276167118,0.002323581272383288
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Pneumothorax,0.630243,0.628159,0.002084,-0.14599010314628977,0.14599010314628977,0.864166255669335,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.2918873278223621,-2.027145523905142,0.5916980900797341,0.002954451893867135,-0.0008704518938671352
atrial_fibrillation,comorbidity,XRV-DenseNet-nih,Support Devices,0.679896,0.672526,0.007369,0.2506802578863452,0.2506802578863452,1.284899182262978,5.57976418635722,0.005448988463239473,1.7191465149907603,0.24402510453231896,-2.027145523905142,-0.49467439837317473,0.006080833276969886,0.0012881667230301135
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Atelectasis,0.659998,0.653105,0.006893,0.05209676718643467,0.05209676718643467,1.0534776796522318,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.7725304807633601,-2.027145523905142,1.5660317061597326,0.00015049789961451687,0.006742502100385483
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Cardiomegaly,0.804893,0.783056,0.021838,0.708048725871336,0.708048725871336,2.030026253789577,5.57976418635722,0.005448988463239473,1.7191465149907603,2.5853097149980764,-2.027145523905142,-5.240799016666829,0.019739312119387772,0.0020986878806122274
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Consolidation,0.791057,0.792156,-0.001099,-0.09094131501782211,0.09094131501782211,0.913071292899572,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.5736839305435644,-2.027145523905142,1.162940811937695,0.0013105197897018469,-0.002409519789701847
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Edema,0.8309,0.822437,0.008463,0.40271323210842086,0.40271323210842086,1.495877860410239,5.57976418635722,0.005448988463239473,1.7191465149907603,1.0222870262552743,-2.027145523905142,-2.0723245694196777,0.010621022002507977,-0.0021580220025079772
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.767205,0.762813,0.004392,0.11574092101534748,0.11574092101534748,1.1227049651884986,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.4467339111785962,-2.027145523905142,0.9055946484223285,0.0020511149936296687,0.0023408850063703314
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Lung Opacity,0.667383,0.662006,0.005377,0.08270697113193741,0.08270697113193741,1.086223467075875,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.6158358145644308,-2.027145523905142,1.2483888149547628,0.0010646160608286082,0.004312383939171391
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Pleural Effusion,0.79445,0.788182,0.006268,0.34569163751659876,0.34569163751659876,1.412966842668516,5.57976418635722,0.005448988463239473,1.7191465149907603,0.7303915607234625,-2.027145523905142,-1.4806099830186576,0.008918175615382553,-0.0026501756153825525
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Pneumonia,0.703264,0.702765,0.000499,0.010808452936028898,0.010808452936028898,1.010867075278704,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.9838867536879756,-2.027145523905142,1.9944816287681406,-0.0010825026373765334,0.0015815026373765333
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Pneumothorax,0.630243,0.623149,0.007095,-0.3665873234284335,0.3665873234284335,0.6930956103549905,5.57976418635722,0.005448988463239473,1.7191465149907603,0.8373572815263015,-2.027145523905142,-1.6974450651554198,0.009542187334384507,-0.002447187334384507
coronary_artery_disease,comorbidity,XRV-DenseNet-nih,Support Devices,0.679896,0.68231,-0.002415,-0.02823947576964137,0.02823947576964137,0.9721555312290685,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.8946567600139181,-2.027145523905142,1.8135994464936909,-0.0005619567903409834,-0.0018530432096590167
stroke,comorbidity,XRV-DenseNet-nih,Atelectasis,0.659998,0.658442,0.001556,-0.12359012748759679,0.12359012748759679,0.8837419882095873,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.4065535585652879,-2.027145523905142,0.8241432264733304,0.002285517292947131,-0.0007295172929471308
stroke,comorbidity,XRV-DenseNet-nih,Cardiomegaly,0.804893,0.802971,0.001922,0.30442956116523523,0.30442956116523523,1.3558513521015356,5.57976418635722,0.005448988463239473,1.7191465149907603,0.5191696004888081,-2.027145523905142,-1.052432331778508,0.0076859586256056685,-0.005763958625605668
stroke,comorbidity,XRV-DenseNet-nih,Consolidation,0.791057,0.791667,-0.00061,0.04959101286373991,0.04959101286373991,1.0508412279322081,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.7853575216373841,-2.027145523905142,1.592033984652459,7.566809652029358e-05,-0.0006856680965202936
stroke,comorbidity,XRV-DenseNet-nih,Edema,0.8309,0.828595,0.002305,0.296866753647862,0.296866753647862,1.3456359864154637,5.57976418635722,0.005448988463239473,1.7191465149907603,0.480455333783125,-2.027145523905142,-0.9739528793148128,0.0074601091110547205,-0.005155109111054721
stroke,comorbidity,XRV-DenseNet-nih,Enlarged Cardiomediastinum,0.767205,0.765903,0.001302,0.05134366254952802,0.05134366254952802,1.0526845994004996,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.7763856487950088,-2.027145523905142,1.5738466927789916,0.00012800779706189942,0.0011739922029381006
stroke,comorbidity,XRV-DenseNet-nih,Lung Opacity,0.667383,0.667565,-0.000182,-0.013712439607113757,0.013712439607113757,0.9863811476347085,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.9690211479938118,-2.027145523905142,1.9643468827250776,-0.0009957803482768457,0.0008137803482768457
stroke,comorbidity,XRV-DenseNet-nih,Pleural Effusion,0.79445,0.794372,7.8e-05,0.07729665056978847,0.07729665056978847,1.0803625190173514,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.6435314279626448,-2.027145523905142,1.3045318536867598,0.0009030466608776818,-0.0008250466608776819
stroke,comorbidity,XRV-DenseNet-nih,Pneumonia,0.703264,0.703815,-0.000552,0.06991390410417,0.06991390410417,1.0724158466764375,5.57976418635722,0.005448988463239473,1.7191465149907603,-0.6813239560725849,-2.027145523905142,1.381142807881884,0.0006825743426965899,-0.0012345743426965899
stroke,comorbidity,XRV-DenseNet-nih,Pneumothorax,0.630243,0.628278,0.001965,-0.4929003602580865,0.4929003602580865,0.6108521311823895,5.57976418635722,0.005448988463239473,1.7191465149907603,1.4839579764394584,-2.027145523905142,-3.00819876960258,0.013314296829952057,-0.011349296829952057
stroke,comorbidity,XRV-DenseNet-nih,Support Devices,0.679896,0.67374,0.006156,0.5221210435219888,0.5221210435219888,1.6855990898000912,5.57976418635722,0.005448988463239473,1.7191465149907603,1.6335396394134656,-2.027145523905142,-3.3114225681586262,0.014186919478993315,-0.008030919478993315
diabetes,comorbidity,XRV-DenseNet-nih,Atelectasis,0.659998,0.656592,0.003406,-0.006254140977737779,0.006254140977737779,0.993765375454578,5.57976418635722,0.005448988463239473,1.7191465149907603,-1.0072004301777093,-2.027145523905142,2.041741843710077,-0.0012185088946468359,0.004624508894646836
