attribute,attribute_type,model,disease,auroc_baseline,auroc_residualized,auroc_drop,log_or,abs_log_or,odds_ratio,erank,norm_erank,log_erank
ckd,comorbidity,DINOv2-base,Cardiomegaly,0.813224,0.782455,0.030769,0.8242065116207039,0.8242065116207039,2.280070837632337,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Consolidation,0.88276,0.882469,0.000291,-0.0130710667993323,0.0130710667993323,0.9870139886027102,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Edema,0.889433,0.877788,0.011645,0.4681650000130387,0.4681650000130387,1.5970608960169197,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Enlarged Cardiomediastinum,0.773702,0.766488,0.007214,0.1853354673741407,0.1853354673741407,1.2036221483700087,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Lung Opacity,0.7188,0.71847,0.00033,0.1012207951180673,0.1012207951180673,1.1065209292129026,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Pleural Effusion,0.883672,0.878129,0.005543,0.3884110573869643,0.3884110573869643,1.4746358196687053,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Pneumonia,0.745943,0.745158,0.000785,0.0637929463086557,0.0637929463086557,1.0658716832457973,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Pneumothorax,0.702207,0.699809,0.002398,-0.3998071358136773,0.3998071358136773,0.6704493392335067,91.37791693219594,0.1189816626721301,4.515003840210997
ckd,comorbidity,DINOv2-base,Support Devices,0.745245,0.745618,-0.000373,0.1354285663029736,0.1354285663029736,1.145027399372625,91.37791693219594,0.1189816626721301,4.515003840210997
aki,comorbidity,DINOv2-base,Atelectasis,0.696113,0.692009,0.004104,0.0590262351822611,0.0590262351822611,1.0608030707369989,91.37791693219594,0.1189816626721301,4.515003840210997
aki,comorbidity,DINOv2-base,Cardiomegaly,0.813224,0.792543,0.020682,0.5972805004767824,0.5972805004767824,1.8171702809794947,91.37791693219594,0.1189816626721301,4.515003840210997
aki,comorbidity,DINOv2-base,Consolidation,0.88276,0.87284,0.009921,0.3486627728837547,0.3486627728837547,1.4171712011936606,91.37791693219594,0.1189816626721301,4.515003840210997
aki,comorbidity,DINOv2-base,Edema,0.889433,0.872456,0.016978,0.5963737002321773,0.5963737002321773,1.8155232174158975,91.37791693219594,0.1189816626721301,4.515003840210997
